housing_median_age,total_rooms,population,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,capped
1.7296383238712894,0.0304539142749656,-0.002858417470078804,-1.5671300091296085,108900.0,False,False,True,False,0
1.8895905686735517,-1.7433312752152097,-1.807224072457202,-1.5157796167708335,132000.0,False,False,True,False,0
1.649662201470158,-0.09943520922654678,-0.4356954679563492,-1.2563445868026193,122300.0,False,False,True,False,0
1.8895905686735517,0.08241141836552741,0.04738314926110198,-1.2212046502302707,115200.0,False,False,True,False,0
1.5696860790690268,-0.09451758645850669,-0.15655875311603665,-1.3947137455266556,110400.0,False,False,True,False,0
1.649662201470158,-0.33243421677504403,-0.6593023167988638,-1.8908505674615388,104900.0,False,False,True,False,0
1.8096144462724204,0.4069141860167333,0.1622386854125875,-0.5209304763393332,109700.0,False,False,True,False,0
1.649662201470158,-0.8421445970669642,-1.139655637275888,-1.7521331298203362,97200.0,False,False,True,False,0
1.5696860790690268,-0.19992528576803242,-0.2183829202626079,-2.2682892952448235,104500.0,False,False,True,False,0
1.8895905686735517,-0.479973736167262,-0.36541068836927065,-1.8460844599733846,103900.0,False,False,True,False,0
1.8895905686735517,-0.5249784181038174,-0.8115246914404685,0.034738081615481184,191400.0,False,False,True,False,0
1.8895905686735517,0.26901755675237726,0.30024213000315997,-0.637420456078888,176000.0,False,False,True,False,0
1.8895905686735517,-0.3227444371792481,-0.286528984887563,-1.0846763803498962,155400.0,False,False,True,False,0
1.8096144462724204,-1.2927311729198527,-1.3129366204063422,-2.0078009005318793,150000.0,False,False,True,False,0
1.649662201470158,-1.7842835073671452,-1.5165020086979235,-2.3745881227256773,118800.0,False,False,True,False,0
1.8895905686735517,-1.266562152594538,-1.496837855643365,0.3461976823346045,188800.0,False,False,True,False,0
1.8895905686735517,-0.5554172572438287,-0.8849818093771069,-0.29965804937898705,184400.0,False,False,True,False,0
1.8895905686735517,-0.331462196713346,-0.7416135024690651,-0.5647622501430853,182300.0,False,False,True,False,0
1.7296383238712894,-0.9730604079943727,-1.0040074461761967,-1.1558303718397716,142500.0,False,False,True,False,0
1.1698054670633706,-1.1644809996314776,-1.1771747495494858,-1.4628419818511678,137500.0,False,False,True,False,0
0.9298770998599769,-2.033700224666905,-1.67909778724114,-2.488166819329027,187500.0,False,False,True,False,0
0.9298770998599769,-1.2739928270980267,-0.7846067474396602,-1.418565424615216,112500.0,False,False,True,False,0
-0.5896692257615165,-1.3700943556351395,-0.7021550004403603,-2.5333000273243,171900.0,False,False,True,False,0
1.1698054670633706,-0.13942712473926772,-0.10336463667708984,-1.7297591651303774,93800.0,False,False,True,False,0
1.0098532222611083,0.6866911611131247,0.8200451970087548,-2.2486764496588596,97500.0,False,False,True,False,0
1.8895905686735517,-0.3569578304338621,0.03936269373674571,-2.058275201021777,104200.0,False,False,True,False,0
1.8895905686735517,-0.9061379887494451,-0.7821843281973416,-1.6047967324292938,87500.0,False,False,True,False,0
1.8895905686735517,-1.2758562291940787,-1.1212438306939854,-1.8448258686092245,83100.0,False,False,True,False,0
1.8895905686735517,-0.8104920520132196,-0.987197112239564,-1.7283057083860243,87500.0,False,False,True,False,0
1.8895905686735517,-0.5039441852762727,-0.7182715722299062,-2.7031108921509905,85300.0,False,False,True,False,0
1.8895905686735517,-0.6207089341383416,-0.08412549002898435,-2.0995964709701975,80300.0,False,False,True,False,0
-2.1092155513830098,-2.363803425529324,-2.402764895989212,-0.6605834638796406,60000.0,False,False,True,False,0
1.8895905686735517,-0.9791593859595659,-1.1898931671479918,-0.024833953688064476,75700.0,False,False,True,False,0
1.649662201470158,-2.363803425529324,-2.402764895989212,1.4397174747824852,75000.0,False,False,True,False,0
1.7296383238712894,-1.6669070275518467,-1.8954332110099035,-2.566159271667346,86100.0,False,False,True,False,0
1.8895905686735517,-0.8296765431011415,-1.2991406310291052,-2.1355275338309063,76100.0,False,False,True,False,0
1.5696860790690268,-1.5113590638539338,-1.821589628037317,-0.6340414123339125,73500.0,False,False,True,False,0
1.8895905686735517,-1.1592961613612547,-1.0382141240727438,-2.169367456850328,78400.0,False,False,True,False,0
1.5696860790690268,-0.5418081074949002,-0.5856899957569386,-2.7225417079205427,84400.0,False,False,True,False,0
1.8895905686735517,-1.1302507186959483,-1.4021220655248974,-0.6208989807836557,81300.0,False,False,True,False,0
1.8895905686735517,-2.199670197043865,-2.402764895989212,-1.3359453695410612,85000.0,False,False,True,False,0
1.4097338342667642,0.48115403443670185,0.716257618159843,-2.4424690614287705,129200.0,False,False,True,False,0
-0.18978861375586029,-1.6477770350858227,-1.821589628037317,-1.4219568894812284,82500.0,False,False,True,False,0
1.4097338342667642,-1.294617857560555,-1.103056811307025,-2.7823918324310455,95200.0,False,False,True,False,0
1.649662201470158,-1.476929082557391,-1.1708558202695993,-1.446024544303542,75000.0,False,False,True,False,0
1.4097338342667642,-2.363803425529324,-2.402764895989212,-2.7823918324310455,67500.0,False,False,True,False,0
-0.6696453481626476,-1.4962009607555287,-2.402764895989212,-0.7290612422774648,137500.0,False,False,True,False,0
-0.9095737153660414,-0.8118539939776501,-0.6416364322094339,-2.5296708697946886,177500.0,False,False,True,False,0
0.609972610255452,0.5397615258411572,0.13506541474444947,-0.7611140008288979,102100.0,False,False,True,False,0
-0.7496214705637789,-0.8533177692324385,-0.7345710521406273,-2.2482452392527885,108300.0,False,False,True,False,0
-0.429716980959254,-0.2475690550071821,-0.113838294490806,-2.7275872365215967,112500.0,False,False,True,False,0
0.7699248550577145,-1.8613349490292204,-2.070977336216779,-1.170505424612743,131300.0,False,False,True,False,0
-0.9095737153660414,-1.3155282567828028,-1.0238649034147018,-1.7352158372284472,162500.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-2.402764895989212,-2.169367456850328,112500.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-2.402764895989212,-1.7100756320766963,112500.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-2.059776420645397,-2.7193505405772047,137500.0,False,False,True,False,0
0.5299964878543209,-1.270272913651382,-1.496837855643365,-1.3818314374319522,118800.0,False,False,True,False,0
1.8895905686735517,-1.6359390430684646,-1.8954332110099035,-0.7948440454287936,98200.0,False,False,True,False,0
0.9298770998599769,-1.4021776451863002,-1.103056811307025,-2.447376309266374,118800.0,False,False,True,False,0
-1.46940657217396,-1.4123437704536992,-1.215658275899436,-2.7823918324310455,162500.0,False,False,True,False,0
-1.46940657217396,-2.363803425529324,-2.402764895989212,-2.4547520941617735,137500.0,False,False,True,False,0
-0.9895498377671725,-1.187158700323952,-0.5605935852452176,-1.0885968047175354,162500.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-0.3600100073737911,-2.621402960267183,137500.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-2.402764895989212,-2.7823918324310455,162500.0,False,False,True,False,0
-0.10981249135472905,-1.083612283721968,-0.7416135024690651,-0.5991206429049104,187500.0,False,False,True,False,0
0.8499009774588457,-0.2752841348330106,0.2440112522558335,-1.3400979597588645,179200.0,False,False,True,False,0
0.609972610255452,1.3943821932462057,1.6057395299546804,-1.1723196022555562,130000.0,False,False,True,False,0
0.21009199824979588,1.1915161084044734,0.8835653645267196,-0.43733675542131883,183800.0,False,False,True,False,0
0.050139753447533415,-2.363803425529324,-2.402764895989212,-1.1757493445864038,125000.0,False,False,True,False,0
-0.5096931033603852,0.8796308215180264,0.8667542501341781,-2.0976811057591074,170000.0,False,False,True,False,0
0.6899487326565833,0.8604723082072814,0.7281361235780714,-0.6200584555512079,193100.0,False,False,True,False,0
0.050139753447533415,1.2094631589827933,1.0499006302778564,-0.7219262160361082,257800.0,False,False,True,False,0
-0.029836368953597814,1.5100484486822914,1.1978354069883979,-0.14832530708563268,273400.0,False,False,True,False,0
0.8499009774588457,-1.4557959576213952,-1.8360865123533627,-0.21575744072164366,237500.0,False,False,True,False,0
1.8895905686735517,0.08384632443594019,-0.3762753794708839,-0.6461388540478685,350000.0,False,False,True,False,0
0.4500203654531896,1.524971296046464,1.2637173476586374,-0.43251370498493763,335700.0,False,False,True,False,0
1.8895905686735517,-0.48213611646297794,-0.8490559814465416,0.8858416582730069,313400.0,False,False,True,False,0
1.8895905686735517,-0.011987607331947554,-0.7629499089066788,-0.10901408610566339,268500.0,False,False,True,False,0
1.8895905686735517,-0.23572963014710893,-0.8189536586972671,-0.1834911282966294,259400.0,False,False,True,False,0
1.8895905686735517,0.7991095215954732,0.37198606083660113,0.30664037040002623,275700.0,False,False,True,False,0
-0.029836368953597814,0.7380833625237061,0.4488380504596094,0.3105389944148561,225000.0,False,False,True,False,0
1.8895905686735517,-0.5772355621433686,-1.2027204258837678,0.9671640036736301,262500.0,False,False,True,False,0
0.29006812065092713,0.9279614306674612,0.702658162713827,-0.5928673699747542,218500.0,False,False,True,False,0
-0.18978861375586029,0.9827293122342305,0.6559577529520155,-0.2915021695620706,255000.0,False,False,True,False,0
1.8895905686735517,0.23360527600375003,-0.2985080840738573,-0.19859381983373145,224100.0,False,False,True,False,0
0.5299964878543209,-0.37388368006910333,-0.846523480339451,0.029450697570625177,243100.0,False,False,True,False,0
1.8895905686735517,-0.7557273687004006,-1.2551535038977721,-0.20261928472884322,231600.0,False,False,True,False,0
-0.029836368953597814,1.3135321366213304,1.195144772067281,-0.7814310805532069,218500.0,False,False,True,False,0
1.8895905686735517,1.0626026777597575,0.686468325815459,-0.24183467871889291,234100.0,False,False,True,False,0
1.7296383238712894,0.3198158249295932,-0.24623016528593622,1.3273915470724758,327600.0,False,False,True,False,0
1.4897099566678955,0.6657221257505753,-0.04930964626304139,1.0628175627337269,347600.0,False,False,True,False,0
1.0098532222611083,0.3559372291821236,-0.5730862417076544,1.3697353881746395,366100.0,False,False,True,False,0
0.6899487326565833,-2.363803425529324,-2.402764895989212,0.903034441493828,335000.0,False,False,True,False,0
1.8895905686735517,0.4806233503336225,-0.10336463667708984,1.5341816514139104,373600.0,False,False,True,False,0
1.8895905686735517,0.8188127692174145,0.05932440836134707,1.0095036830472712,389500.0,False,False,True,False,0
1.8895905686735517,0.3767970120102941,-0.36541068836927065,1.8820236714904295,391100.0,False,False,True,False,0
-0.029836368953597814,1.3836382927044202,0.8716811205926093,1.143869304499486,337300.0,False,False,True,False,0
1.7296383238712894,0.5503660521069379,-0.14883114503047276,1.9779782837680067,295200.0,False,False,True,False,0
1.249781589464502,0.775304635400613,0.2791577057125899,1.3972652422859044,292300.0,False,False,True,False,0
0.9298770998599769,1.3050571078394309,0.5397876332565903,1.9973353638833822,411500.0,False,False,True,False,0
0.13011587584866466,0.12341264311586427,-0.47220892693235955,1.4175996655755507,311500.0,False,False,True,False,0
0.4500203654531896,0.6011495410009716,0.00953673787054939,1.8147438170484373,325900.0,False,False,True,False,0
-0.8295975929649101,-0.36988262595982296,-1.2584920045284065,2.7931249652757804,392600.0,False,False,True,False,0
0.5299964878543209,0.5146732697162025,-0.08706764555732087,1.9737631570846428,319300.0,False,False,True,False,0
0.4500203654531896,1.3251898493259746,0.5498083015224957,1.7549417096039501,333300.0,False,False,True,False,0
-0.029836368953597814,-0.6954028234188339,-1.5125490699604303,2.219713310314271,335200.0,False,False,True,False,0
-0.18978861375586029,-0.3981335495650769,-1.2287085087385994,2.283674850487391,351200.0,False,False,True,False,0
0.050139753447533415,-0.20612425103141876,-0.8823860826175071,1.7380671677989799,368900.0,False,False,True,False,0
0.29006812065092713,-0.16761569081858724,-0.9514207055331553,2.2564416503120106,365900.0,False,False,True,False,0
0.6899487326565833,-0.8227957984151214,-1.6923367649312322,1.8006604174815701,366700.0,False,False,True,False,0
0.8499009774588457,0.9133178798041501,0.17076913174640293,1.528722648929051,362800.0,False,False,True,False,0
0.13011587584866466,-2.363803425529324,-2.402764895989212,1.5420221035355393,445037.5,False,False,True,False,0
1.8895905686735517,0.23296422245452555,-0.5338986893134846,1.8147814864279688,331400.0,False,False,True,False,0
1.3297577118656332,0.5648683393055346,-0.09445109916197407,1.7114090644215025,323500.0,False,False,True,False,0
1.7296383238712894,0.4980221599945668,0.16468157120905333,-0.39147363055582285,216700.0,False,False,True,False,0
0.7699248550577145,0.15301916305048405,-0.2780356808248959,-0.24814752343604976,233100.0,False,False,True,False,0
1.8895905686735517,-0.6183248071771731,-1.3373858764169146,1.0402431343440552,296400.0,False,False,True,False,0
1.8895905686735517,-0.05500803353526453,-0.6350677174930036,1.6069730822515969,273700.0,False,False,True,False,0
1.8895905686735517,0.10377551344010254,-0.00562848825588113,-0.11576792016297191,227700.0,False,False,True,False,0
1.8895905686735517,0.17463333803793518,-0.0855957692066235,-0.28660408499965706,199600.0,False,False,True,False,0
1.8895905686735517,0.43799838015407144,0.0698500490596878,0.6806512498170659,239800.0,False,False,True,False,0
1.8895905686735517,-0.013528295377581455,-0.6548653079933789,0.41132072146003873,270100.0,False,False,True,False,0
1.8895905686735517,0.5548842673053032,-0.14421552226165377,1.0935976347722876,302100.0,False,False,True,False,0
1.8895905686735517,-0.006608968491132654,-0.587801552668694,-0.18990241258744406,269500.0,False,False,True,False,0
1.8895905686735517,-0.566858785447315,-1.015321817045475,0.802963160618204,314700.0,False,False,True,False,0
1.8895905686735517,0.5463365142999782,-0.1643303942745393,2.203683985039277,390100.0,False,False,True,False,0
1.8895905686735517,0.19392271922373588,-0.4394944899676542,2.4342494194632893,410300.0,False,False,True,False,0
1.8895905686735517,0.3016802234008571,-0.2746529466458881,1.7401140622998161,352400.0,False,False,True,False,0
1.8895905686735517,-0.5028457437344451,-0.9541420077443075,1.4019300720661783,287300.0,False,False,True,False,0
1.8895905686735517,0.48803322501857277,-0.4075270740954172,1.9808326696955507,348700.0,False,False,True,False,0
1.8895905686735517,0.03863610820102252,-0.3350808265589801,-0.5068102879521338,243800.0,False,False,True,False,0
1.8895905686735517,-1.3860515205549977,-1.9834709694666284,-0.9915045447936458,211500.0,False,False,True,False,0
1.8895905686735517,0.03417925057425019,0.08548455334050252,-0.2978437361372695,218400.0,False,False,True,False,0
1.8895905686735517,0.3186145320601309,-0.12288043990824052,0.16401407174140756,269900.0,False,False,True,False,0
1.4097338342667642,0.6916547486580743,0.29583146001685096,-0.1430782289600241,218800.0,False,False,True,False,0
1.0898293446622394,1.0389396674912357,0.6272563398669643,-0.35922169291236417,225000.0,False,False,True,False,0
1.1698054670633706,0.2258920892873811,0.28027592216613095,-1.0408206127908675,250000.0,False,False,True,False,0
1.0098532222611083,-0.523863519636665,-0.10187497445608826,-1.6021238784524374,171400.0,False,False,True,False,0
0.050139753447533415,0.2912913967849924,0.2531718241975402,-1.8680679376747666,193800.0,False,False,True,False,0
-0.10981249135472905,-0.354979983990999,0.05137542553646816,-0.8769572085392939,125000.0,False,False,True,False,0
1.3297577118656332,-0.2105692357740643,0.4038868103256521,-1.4161608762245899,97500.0,False,False,True,False,0
1.7296383238712894,-2.0186053194762517,-0.6862175375133398,-0.5904528885681289,125000.0,False,False,True,False,0
1.8895905686735517,-0.6791546087854657,-0.06660554777722053,-1.0042593526183639,138800.0,False,False,True,False,0
0.609972610255452,-0.31024782711069243,0.5660379308368587,-0.9575949941064502,116700.0,False,False,True,False,0
1.1698054670633706,0.21293622182484548,0.6229801332929489,-1.5579576562642445,151800.0,False,False,True,False,0
1.8895905686735517,-1.1836473774271425,-0.7113422973241622,-0.9208105579021539,127000.0,False,False,True,False,0
1.8895905686735517,-0.3960965922779638,-0.02096667090244824,-1.027911512473322,128600.0,False,False,True,False,0
1.8895905686735517,-0.4011945537539502,-0.18791427790087747,-1.0486505922350293,140600.0,False,False,True,False,0
1.4897099566678955,0.003323548916898294,0.10604940102134758,-0.6042997633173743,182700.0,False,False,True,False,0
1.8895905686735517,-0.8745013958173451,-0.6198574575976361,-0.8171821227724079,146900.0,False,False,True,False,0
1.8895905686735517,-0.19551448865606244,0.2370986613870413,-0.3419195436681808,122800.0,False,False,True,False,0
1.649662201470158,0.5006380667150424,0.4160275561730756,-0.6937249262743408,169300.0,False,False,True,False,0
1.8895905686735517,-1.6125300700118057,-1.416888744799662,-1.2458940857987975,126600.0,False,False,True,False,0
1.8096144462724204,-0.39711470038112245,-0.28142673148684055,-1.2819499034595738,127900.0,False,False,True,False,0
1.7296383238712894,-0.2466547181988377,0.021818538241048704,-0.9391470330942353,123500.0,False,False,True,False,0
1.8895905686735517,-0.791558008530578,-0.47220892693235955,-0.8085848396776949,111900.0,False,False,True,False,0
1.1698054670633706,1.5457754315554109,1.904334407667755,-0.9940702336912866,112800.0,False,False,True,False,0
1.8895905686735517,-0.21324312931504535,0.5785196541444984,-0.3582964166934946,107900.0,False,False,True,False,0
0.13011587584866466,-1.178395786347575,-0.1800076729804887,-1.3001923443333017,137500.0,False,False,True,False,0
0.8499009774588457,-0.5260941955533973,0.3926568518894451,-1.0207101704656654,105500.0,False,False,True,False,0
1.4897099566678955,-0.6387179402502118,0.13631271757808633,-1.0581509922675407,95500.0,False,False,True,False,0
1.8895905686735517,-1.8887987184577977,-0.9191531921509974,-0.037222888453304105,116100.0,False,False,True,False,0
1.1698054670633706,-0.36092195628076285,0.19364957922208303,-0.9352284290403751,112200.0,False,False,True,False,0
1.8096144462724204,-2.363803425529324,-2.402764895989212,-1.0825223041556888,75000.0,False,False,True,False,0
0.8499009774588457,-2.363803425529324,-1.8754042183108517,-1.616211878055142,112500.0,False,False,True,False,0
1.8895905686735517,-1.3582353830468539,-0.4683203305505618,0.13138782171529728,125000.0,False,False,True,False,0
-0.6696453481626476,0.23168118408843694,0.5785196541444984,-1.5096890843217992,115000.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-1.302577864385266,-1.561737892584004,95000.0,False,False,True,False,0
1.8895905686735517,-0.9549138322776862,-0.430016202502268,-0.6372514144889835,96400.0,False,False,True,False,0
1.8895905686735517,-1.6454022218213977,-1.015321817045475,-0.6542023636997749,72000.0,False,False,True,False,0
1.8895905686735517,-2.363803425529324,-1.7146531745215194,-0.5928673699747542,71300.0,False,False,True,False,0
1.8895905686735517,-1.4390968511101792,-0.20707863930774498,-0.28969272514484534,80800.0,False,False,True,False,0
1.7296383238712894,-0.09615482442505319,0.4537373303384588,-1.7490834863517437,128800.0,False,False,True,False,0
1.1698054670633706,-0.5818718914884565,0.43502017833530976,-1.2497183107404048,112500.0,False,False,True,False,0
1.8895905686735517,-1.2012868761014746,-0.1847461476670415,-1.7542086395800738,119400.0,False,False,True,False,0
1.249781589464502,0.2103297977314411,1.3251834167750516,-1.6151617556368112,118100.0,False,False,True,False,0
1.5696860790690268,-0.2931283608518806,0.4099714267970882,-1.144321019143779,122500.0,False,False,True,False,0
1.649662201470158,-0.8988874480055833,-0.44330384905006487,-0.8992653289409765,106300.0,False,False,True,False,0
0.6899487326565833,0.21228509546400456,0.5324501926935381,-1.0345518763583466,132500.0,False,False,True,False,0
0.13011587584866466,-2.076735290497106,-1.67033357160614,-1.593192725563005,122700.0,False,False,True,False,0
0.9298770998599769,-1.3040867650100554,-1.158297470363979,-1.9513677841846877,113300.0,False,False,True,False,0
1.249781589464502,-0.5061436339044401,-0.2612044163412704,0.05875393641872019,109500.0,False,False,True,False,0
1.8895905686735517,0.775304635400613,1.0309204384520019,0.3096112048578686,164700.0,False,False,True,False,0
1.8895905686735517,-1.6621024680836316,-1.0497946264744125,-0.24213145945195444,125000.0,False,False,True,False,0
1.4097338342667642,0.22718074169389998,0.5678285383512403,-0.6252734693115599,124700.0,False,False,True,False,0
1.649662201470158,-0.17540512214455617,0.09065559750086717,-0.7142877334142105,136700.0,False,False,True,False,0
0.7699248550577145,0.6064562057452819,0.9636968035223633,-0.4672361958979141,141700.0,False,False,True,False,0
0.050139753447533415,-0.3470965340246455,-0.2985080840738573,-0.43923645256977706,150000.0,False,False,True,False,0
1.4897099566678955,-0.44581966749722524,-0.44330384905006487,-0.3409228724977028,138800.0,False,False,True,False,0
0.4500203654531896,0.2258920892873811,0.44588951741718885,-0.43575458251767457,139200.0,False,False,True,False,0
0.5299964878543209,-0.2475690550071821,0.01364317010617968,-0.40545745919478254,143800.0,False,False,True,False,0
0.8499009774588457,-0.02981222456712946,-0.033647344532907096,-0.25782793909415314,156500.0,False,False,True,False,0
0.8499009774588457,-0.018160906732225653,0.11621392064279794,-0.25223931532359206,151000.0,False,False,True,False,0
1.1698054670633706,0.6045290497521069,-0.025180317166184046,0.8987581063377997,273000.0,False,False,True,False,0
1.8895905686735517,-0.4416081256373097,-0.7701328092694824,0.8036466068299962,217100.0,False,False,True,False,0
1.8895905686735517,0.8147332817516,0.7631112113455276,0.0388666762465155,187100.0,False,False,True,False,0
1.0098532222611083,0.021470902331866847,-0.5523259691464469,0.9804339343028312,239600.0,False,False,True,False,0
1.5696860790690268,-0.7017014281469652,-1.3515356895987174,0.42665635866523727,229700.0,False,False,True,False,0
1.5696860790690268,-0.29502012933376326,-1.0210117107240244,0.7888392455016145,257300.0,False,False,True,False,0
1.4097338342667642,-0.08149000587618145,-0.6285291362125764,0.5290704436819849,246900.0,False,False,True,False,0
1.7296383238712894,-1.2335703101319688,-1.5165020086979235,-0.32098173945887654,179900.0,False,False,True,False,0
0.9298770998599769,-1.075435848361795,-0.8669080755251765,0.4716758682435252,169600.0,False,False,True,False,0
1.4097338342667642,-0.0004880218378397614,-0.10634887513039878,0.2747065713778093,203300.0,False,False,True,False,0
1.8895905686735517,-0.18673510782536704,-0.945993200076693,0.37484979656548045,263400.0,False,False,True,False,0
1.3297577118656332,0.4363518296915785,-0.03790088221748405,0.7421552734537018,231800.0,False,False,True,False,0
-0.029836368953597814,0.6513937499143588,0.6459020143203946,-0.362925621981107,140500.0,False,False,True,False,0
0.5299964878543209,-0.19639551741683026,-0.18316483064488806,-0.889514040378755,126000.0,False,False,True,False,0
1.649662201470158,-1.3981300909151975,-0.6975833264435696,-0.5731085593137041,122000.0,False,False,True,False,0
1.249781589464502,-0.3658930030392739,0.2746752680494734,-0.612839534020561,134700.0,False,False,True,False,0
1.3297577118656332,0.05485292005144931,0.45861804808487555,-0.7873752120767172,139400.0,False,False,True,False,0
1.3297577118656332,-0.015842619915713577,0.33607260638489395,-0.48173501237996763,115400.0,False,False,True,False,0
1.4097338342667642,0.1427656686086356,0.3144748369438108,-0.5169474501470291,137300.0,False,False,True,False,0
1.8895905686735517,-0.5171925148884392,-0.09741577548157082,-1.3406307543689555,137000.0,False,False,True,False,0
1.8895905686735517,-1.0819733889979664,-0.5772750578569713,-0.5800675742261979,142600.0,False,False,True,False,0
1.649662201470158,-1.3661310775221074,-0.6048080206214518,-0.26873673841671586,137500.0,False,False,True,False,0
1.249781589464502,0.5668558923697969,1.0284497090102531,-0.8106423875237951,111700.0,False,False,True,False,0
1.1698054670633706,-0.2874684876063591,0.1237866464021675,-1.4806458294254323,126800.0,False,False,True,False,0
1.4897099566678955,-1.4001525250566216,-0.6615260004124589,-0.60781322914303,111300.0,False,False,True,False,0
0.9298770998599769,-2.363803425529324,-1.212413348207536,-0.46356242852997054,114800.0,False,False,True,False,0
1.7296383238712894,-0.21950247001796444,0.7034622144710351,-1.4708407879348748,102300.0,False,False,True,False,0
1.249781589464502,-0.31024782711069243,0.6143842098038284,-1.102062773672238,131900.0,False,False,True,False,0
1.8096144462724204,-0.35004760602988444,0.47122198439906976,-0.7238388450894018,119100.0,False,False,True,False,0
1.8895905686735517,-0.5818718914884565,-0.0680569112607088,-1.440953375271041,80600.0,False,False,True,False,0
1.8895905686735517,-2.137038033086344,-2.021172777229758,0.42230819727768915,80600.0,False,False,True,False,0
1.8895905686735517,-1.7034205519602363,-1.4735674778154815,-0.5650098297619421,88800.0,False,False,True,False,0
1.649662201470158,0.16522023406715536,0.5443522310905389,-0.7722273737415815,102400.0,False,False,True,False,0
1.4097338342667642,-0.8159475086236812,0.06722640290884332,-0.8645432194908663,98700.0,False,False,True,False,0
1.1698054670633706,-1.1472677338606918,-0.4878718606118698,-0.9294530567423361,100000.0,False,False,True,False,0
1.0898293446622394,-1.3002920829862408,-0.36721558740724775,-1.3871292950268828,92300.0,False,False,True,False,0
0.8499009774588457,0.4203268840242354,0.766937711253958,-0.933364204345941,94800.0,False,False,True,False,0
1.0098532222611083,-0.4416081256373097,-0.15966209931980246,-1.1256985261321515,102000.0,False,False,True,False,0
1.8895905686735517,0.1839803719221487,0.12126719524572922,0.07497146532366841,158400.0,False,False,True,False,0
0.8499009774588457,-0.24118137006284587,-0.08854112233576085,-0.22186879353882957,121600.0,False,False,True,False,0
1.7296383238712894,-0.14027285629157157,-0.007015666241387299,-0.6797219693634552,129100.0,False,False,True,False,0
